# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.190000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.304828125000000227e+02,4.550000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.999867857142857019e+02,4.350999999999999801e+01,0.000000000000000000e+00
2.210000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.822301339285713766e+02,4.179999999999999716e+01,0.000000000000000000e+00
2.220000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.684388839285713857e+02,4.039999999999999858e+01,0.000000000000000000e+00
2.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.654669196428571922e+02,3.927000000000000313e+01,0.000000000000000000e+00
2.240000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.591807142857142026e+02,3.840999999999999659e+01,0.000000000000000000e+00
2.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.578533482142856883e+02,3.843999999999999773e+01,0.000000000000000000e+00
2.260000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.468670982142857611e+02,3.849000000000000199e+01,0.000000000000000000e+00
2.270000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.340859821428571763e+02,3.821000000000000085e+01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.268731250000000728e+02,3.770000000000000284e+01,0.000000000000000000e+00
2.290000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.155195535714285597e+02,3.695000000000000284e+01,0.000000000000000000e+00
2.300000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.066954910714285347e+02,3.614999999999999858e+01,0.000000000000000000e+00
2.310000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.960765625000000227e+02,3.546000000000000085e+01,0.000000000000000000e+00
2.320000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.883210714285713721e+02,3.484000000000000341e+01,0.000000000000000000e+00
2.330000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.839299107142857110e+02,3.435000000000000142e+01,0.000000000000000000e+00
2.340000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.778774553571428214e+02,3.404999999999999716e+01,0.000000000000000000e+00
