# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.250000000000000000e+02,0.000000000000000000e+00,2.343031992943186737e+01,1.111315874652892944e+03,6.370014949237664581e+01,5.669333288940362792e+01
2.260000000000000000e+02,0.000000000000000000e+00,8.461366735372740422e+00,1.233093146568151496e+03,6.933229319763484000e+01,6.656500868005780092e+01
2.270000000000000000e+02,0.000000000000000000e+00,1.034641519118969057e+02,1.400050903081442812e+03,5.642665404176719335e+01,1.355510215110373622e+02
2.280000000000000000e+02,0.000000000000000000e+00,1.851413957747105883e+02,1.442861312701468705e+03,7.230068182537034716e+01,3.476502495149688343e+02
2.290000000000000000e+02,0.000000000000000000e+00,1.405073764874015012e+02,1.415577716706800629e+03,7.110453189034743104e+01,3.225816307548663531e+02
2.300000000000000000e+02,0.000000000000000000e+00,6.228795975480738178e+01,1.375481340593563345e+03,7.060586607770859757e+01,2.132950678489525274e+02
2.310000000000000000e+02,0.000000000000000000e+00,4.380154572526320322e+01,1.358433259353937501e+03,9.065136159013223960e+01,1.503468044427702921e+02
2.320000000000000000e+02,0.000000000000000000e+00,3.671442634143136274e+01,1.357923817123214576e+03,8.286874831996486535e+01,1.448354397626561934e+02
2.330000000000000000e+02,0.000000000000000000e+00,4.169286823712676693e+01,1.349334070295892616e+03,5.929749320243624311e+01,1.662105521738256186e+02
2.340000000000000000e+02,0.000000000000000000e+00,1.475462946957217447e+01,1.322232666481190563e+03,6.974652397671934523e+01,1.278109421233210270e+02
2.350000000000000000e+02,0.000000000000000000e+00,-5.984674209301975578e-01,1.298451305313724561e+03,6.096637609866921537e+01,8.209730451347681424e+01
2.360000000000000000e+02,0.000000000000000000e+00,1.418561999547504549e+01,1.261368022524591879e+03,3.674230422131002882e+01,5.722672193060389390e+01
2.370000000000000000e+02,0.000000000000000000e+00,2.845345412788157891e+00,1.205848907943923678e+03,3.445299508459033433e+01,5.685584550518174751e+01
2.380000000000000000e+02,0.000000000000000000e+00,1.143875332163051795e+01,1.149793020548358299e+03,3.641644083504723994e+01,5.462257575165206447e+01
2.390000000000000000e+02,0.000000000000000000e+00,2.031742465215135240e+01,1.096700317063115108e+03,5.989115784009580779e+01,5.376381706390408510e+01
2.400000000000000000e+02,0.000000000000000000e+00,1.313559854781681757e+01,1.070736865720429478e+03,6.248155196853213056e+01,5.440575384311415519e+01
2.410000000000000000e+02,0.000000000000000000e+00,1.332528871231937728e+01,1.068068541655578429e+03,3.637576607598936818e+01,4.814359888358209361e+01
2.420000000000000000e+02,0.000000000000000000e+00,1.720385740848758260e+01,1.065110692066051115e+03,3.929137790305934175e+01,4.808476688015819178e+01
